Site ID,Name,Datetime,Data Type,Parameter ID,Parameter,Value,Unit of Measurement,Quality,Resolution,Year,Month,Weekday,Hour
229143,YARRA @ CHANDLER HWY,2020-08-24T10:45:00Z,Quality,810,Turbidity,190,NTU,2,Raw Data,2020,8,Mon,10
229143,YARRA @ CHANDLER HWY,2020-09-02T14:50:00Z,Quality,810,Turbidity,54,NTU,2,Raw Data,2020,9,Wed,14
229143,YARRA @ CHANDLER HWY,2020-09-03T12:35:00Z,Quality,810,Turbidity,24,NTU,2,Raw Data,2020,9,Thu,12
229143,YARRA @ CHANDLER HWY,2020-09-04T11:50:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2020,9,Fri,11
229143,YARRA @ CHANDLER HWY,2020-09-05T13:00:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2020,9,Sat,13
229143,YARRA @ CHANDLER HWY,2020-09-06T10:45:00Z,Quality,810,Turbidity,34,NTU,2,Raw Data,2020,9,Sun,10
229143,YARRA @ CHANDLER HWY,2020-09-07T11:30:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2020,9,Mon,11
229143,YARRA @ CHANDLER HWY,2020-09-08T11:10:00Z,Quality,810,Turbidity,25,NTU,2,Raw Data,2020,9,Tue,11
229143,YARRA @ CHANDLER HWY,2020-09-14T12:30:00Z,Quality,810,Turbidity,31,NTU,2,Raw Data,2020,9,Mon,12
229143,YARRA @ CHANDLER HWY,2020-10-26T10:35:00Z,Quality,810,Turbidity,56,NTU,2,Raw Data,2020,10,Mon,10
229143,YARRA @ CHANDLER HWY,2020-12-02T10:05:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-09T10:10:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-16T10:35:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-17T10:49:00Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2020,12,Thu,10
229143,YARRA @ CHANDLER HWY,2020-12-23T10:15:00Z,Quality,810,Turbidity,28,NTU,2,Raw Data,2020,12,Wed,10
229143,YARRA @ CHANDLER HWY,2020-12-30T09:55:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2020,12,Wed,9
229143,YARRA @ CHANDLER HWY,2021-01-06T09:55:00Z,Quality,810,Turbidity,28,NTU,2,Raw Data,2021,1,Wed,9
229143,YARRA @ CHANDLER HWY,2021-01-13T10:25:00Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2021,1,Wed,10
229143,YARRA @ CHANDLER HWY,2021-01-20T10:20:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2021,1,Wed,10
229143,YARRA @ CHANDLER HWY,2021-01-28T10:15:00Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2021,1,Thu,10
229143,YARRA @ CHANDLER HWY,2021-02-03T10:40:00Z,Quality,810,Turbidity,48,NTU,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-10T10:30:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-10T10:30:01Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-17T10:15:00Z,Quality,810,Turbidity,29,NTU,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-02-24T10:45:00Z,Quality,810,Turbidity,25,NTU,2,Raw Data,2021,2,Wed,10
229143,YARRA @ CHANDLER HWY,2021-03-03T11:05:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2021,3,Wed,11
229143,YARRA @ CHANDLER HWY,2021-04-27T09:25:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2021,4,Tue,9
229143,YARRA @ CHANDLER HWY,2021-06-10T08:50:00Z,Quality,810,Turbidity,190,NTU,2,Raw Data,2021,6,Thu,8
229143,YARRA @ CHANDLER HWY,2021-07-12T12:10:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2021,7,Mon,12
229143,YARRA @ CHANDLER HWY,2021-08-05T09:47:00Z,Quality,810,Turbidity,43,NTU,2,Raw Data,2021,8,Thu,9
229143,YARRA @ CHANDLER HWY,2021-09-16T12:30:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2021,9,Thu,12
229143,YARRA @ CHANDLER HWY,2021-10-04T11:25:00Z,Quality,810,Turbidity,66,NTU,2,Raw Data,2021,10,Mon,11
229143,YARRA @ CHANDLER HWY,2021-11-12T12:25:00Z,Quality,810,Turbidity,29,NTU,2,Raw Data,2021,11,Fri,12
229143,YARRA @ CHANDLER HWY,2021-12-01T11:10:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2021,12,Wed,11
229143,YARRA @ CHANDLER HWY,2021-12-03T09:00:00Z,Quality,810,Turbidity,24,NTU,2,Raw Data,2021,12,Fri,9
229143,YARRA @ CHANDLER HWY,2021-12-08T11:15:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2021,12,Wed,11
229143,YARRA @ CHANDLER HWY,2021-12-15T11:10:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2021,12,Wed,11
229143,YARRA @ CHANDLER HWY,2021-12-22T10:15:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2021,12,Wed,10
229143,YARRA @ CHANDLER HWY,2021-12-30T10:40:00Z,Quality,810,Turbidity,12,NTU,2,Raw Data,2021,12,Thu,10
229143,YARRA @ CHANDLER HWY,2022-01-05T10:10:00Z,Quality,810,Turbidity,12,NTU,2,Raw Data,2022,1,Wed,10
229143,YARRA @ CHANDLER HWY,2022-01-10T13:00:00Z,Quality,810,Turbidity,13,NTU,2,Raw Data,2022,1,Mon,13
229143,YARRA @ CHANDLER HWY,2022-01-12T10:35:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2022,1,Wed,10
229143,YARRA @ CHANDLER HWY,2022-01-19T10:25:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2022,1,Wed,10
229143,YARRA @ CHANDLER HWY,2022-01-27T10:40:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2022,1,Thu,10
229143,YARRA @ CHANDLER HWY,2022-02-02T09:55:00Z,Quality,810,Turbidity,34,NTU,2,Raw Data,2022,2,Wed,9
229143,YARRA @ CHANDLER HWY,2022-02-09T10:40:00Z,Quality,810,Turbidity,25,NTU,2,Raw Data,2022,2,Wed,10
229143,YARRA @ CHANDLER HWY,2022-02-09T10:40:01Z,Quality,810,Turbidity,25,NTU,2,Raw Data,2022,2,Wed,10
229143,YARRA @ CHANDLER HWY,2022-02-16T11:10:00Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2022,2,Wed,11
229143,YARRA @ CHANDLER HWY,2022-02-23T09:50:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2022,2,Wed,9
229143,YARRA @ CHANDLER HWY,2022-03-02T10:45:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2022,3,Wed,10
229143,YARRA @ CHANDLER HWY,2022-03-10T13:26:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2022,3,Thu,13
229143,YARRA @ CHANDLER HWY,2022-04-05T08:50:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2022,4,Tue,8
229143,YARRA @ CHANDLER HWY,2022-05-27T13:05:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2022,5,Fri,13
229143,YARRA @ CHANDLER HWY,2022-07-25T13:00:00Z,Quality,810,Turbidity,71,NTU,2,Raw Data,2022,7,Mon,13
229143,YARRA @ CHANDLER HWY,2022-08-29T00:00:00Z,Quality,810,Turbidity,52,NTU,2,Raw Data,2022,8,Mon,0
229143,YARRA @ CHANDLER HWY,2022-10-14T08:55:00Z,Quality,810,Turbidity,340,NTU,2,Raw Data,2022,10,Fri,8
229143,YARRA @ CHANDLER HWY,2022-11-03T09:50:00Z,Quality,810,Turbidity,49,NTU,2,Raw Data,2022,11,Thu,9
229143,YARRA @ CHANDLER HWY,2022-11-09T10:30:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2022,11,Wed,10
229143,YARRA @ CHANDLER HWY,2022-11-16T10:45:00Z,Quality,810,Turbidity,75,NTU,2,Raw Data,2022,11,Wed,10
229143,YARRA @ CHANDLER HWY,2023-04-05T00:00:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2023,4,Wed,0
229143,YARRA @ CHANDLER HWY,2023-04-12T11:55:00Z,Quality,810,Turbidity,32,NTU,2,Raw Data,2023,4,Wed,11
229143,YARRA @ CHANDLER HWY,2023-04-19T10:30:00Z,Quality,810,Turbidity,86,NTU,2,Raw Data,2023,4,Wed,10
229143,YARRA @ CHANDLER HWY,2023-05-24T12:25:00Z,Quality,810,Turbidity,28,NTU,2,Raw Data,2023,5,Wed,12
229143,YARRA @ CHANDLER HWY,2023-05-25T13:05:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2023,5,Thu,13
229143,YARRA @ CHANDLER HWY,2023-05-31T12:20:00Z,Quality,810,Turbidity,36,NTU,2,Raw Data,2023,5,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-07T12:10:00Z,Quality,810,Turbidity,24,NTU,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-09T12:10:00Z,Quality,810,Turbidity,120,NTU,2,Raw Data,2023,6,Fri,12
229143,YARRA @ CHANDLER HWY,2023-06-14T12:58:00Z,Quality,810,Turbidity,46,NTU,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-21T12:15:00Z,Quality,810,Turbidity,57,NTU,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-06-28T12:00:00Z,Quality,810,Turbidity,31,NTU,2,Raw Data,2023,6,Wed,12
229143,YARRA @ CHANDLER HWY,2023-07-05T12:25:00Z,Quality,810,Turbidity,43,NTU,2,Raw Data,2023,7,Wed,12
229143,YARRA @ CHANDLER HWY,2023-07-19T13:15:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2023,7,Wed,13
229143,YARRA @ CHANDLER HWY,2023-07-20T13:05:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2023,7,Thu,13
229143,YARRA @ CHANDLER HWY,2023-08-02T12:40:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2023,8,Wed,12
229143,YARRA @ CHANDLER HWY,2023-08-04T09:05:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2023,8,Fri,9
229143,YARRA @ CHANDLER HWY,2023-08-16T12:20:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2023,8,Wed,12
229143,YARRA @ CHANDLER HWY,2023-08-30T11:57:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2023,8,Wed,11
229143,YARRA @ CHANDLER HWY,2023-09-13T12:25:00Z,Quality,810,Turbidity,38,NTU,2,Raw Data,2023,9,Wed,12
229143,YARRA @ CHANDLER HWY,2023-09-22T00:00:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2023,9,Fri,0
229143,YARRA @ CHANDLER HWY,2023-09-27T00:00:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2023,9,Wed,0
229143,YARRA @ CHANDLER HWY,2023-10-06T00:00:00Z,Quality,810,Turbidity,110,NTU,2,Raw Data,2023,10,Fri,0
229143,YARRA @ CHANDLER HWY,2023-10-11T11:30:00Z,Quality,810,Turbidity,41,NTU,2,Raw Data,2023,10,Wed,11
229143,YARRA @ CHANDLER HWY,2023-10-25T13:23:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2023,10,Wed,13
229143,YARRA @ CHANDLER HWY,2023-11-08T12:25:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2023,11,Wed,12
229143,YARRA @ CHANDLER HWY,2023-11-22T11:50:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2023,11,Wed,11
229143,YARRA @ CHANDLER HWY,2023-11-23T12:52:00Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2023,11,Thu,12
229143,YARRA @ CHANDLER HWY,2023-12-01T08:20:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2023,12,Fri,8
229143,YARRA @ CHANDLER HWY,2024-01-03T09:35:00Z,Quality,810,Turbidity,170,NTU,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-03T09:35:01Z,Quality,810,Turbidity,170,NTU,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-10T09:55:00Z,Quality,810,Turbidity,300,NTU,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-10T09:55:01Z,Quality,810,Turbidity,300,NTU,2,Raw Data,2024,1,Wed,9
229143,YARRA @ CHANDLER HWY,2024-01-17T11:40:00Z,Quality,810,Turbidity,43,NTU,2,Raw Data,2024,1,Wed,11
229143,YARRA @ CHANDLER HWY,2024-01-17T11:40:01Z,Quality,810,Turbidity,43,NTU,2,Raw Data,2024,1,Wed,11
229143,YARRA @ CHANDLER HWY,2024-01-18T12:36:00Z,Quality,810,Turbidity,95,NTU,2,Raw Data,2024,1,Thu,12
229143,YARRA @ CHANDLER HWY,2024-01-24T10:50:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-01-24T10:50:01Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-01-31T10:00:00Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-01-31T10:00:01Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2024,1,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-01T08:30:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2024,2,Thu,8
229143,YARRA @ CHANDLER HWY,2024-02-07T13:20:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2024,2,Wed,13
229143,YARRA @ CHANDLER HWY,2024-02-07T13:20:01Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2024,2,Wed,13
229143,YARRA @ CHANDLER HWY,2024-02-14T10:39:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-14T10:39:01Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-21T10:50:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-21T10:50:01Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,2,Wed,10
229143,YARRA @ CHANDLER HWY,2024-02-28T09:45:00Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2024,2,Wed,9
229143,YARRA @ CHANDLER HWY,2024-02-28T09:45:01Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2024,2,Wed,9
229143,YARRA @ CHANDLER HWY,2024-03-06T11:04:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2024,3,Wed,11
229143,YARRA @ CHANDLER HWY,2024-03-06T11:04:01Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2024,3,Wed,11
229143,YARRA @ CHANDLER HWY,2024-03-14T11:05:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2024,3,Thu,11
229143,YARRA @ CHANDLER HWY,2024-03-18T11:00:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,3,Mon,11
229143,YARRA @ CHANDLER HWY,2024-03-20T10:20:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2024,3,Wed,10
229143,YARRA @ CHANDLER HWY,2024-03-26T11:20:00Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2024,3,Tue,11
229143,YARRA @ CHANDLER HWY,2024-03-26T11:20:01Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2024,3,Tue,11
229143,YARRA @ CHANDLER HWY,2024-03-28T12:55:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2024,3,Thu,12
229143,YARRA @ CHANDLER HWY,2024-04-10T11:55:00Z,Quality,810,Turbidity,63,NTU,2,Raw Data,2024,4,Wed,11
229143,YARRA @ CHANDLER HWY,2024-04-23T10:45:00Z,Quality,810,Turbidity,24,NTU,2,Raw Data,2024,4,Tue,10
229143,YARRA @ CHANDLER HWY,2024-04-23T10:45:01Z,Quality,810,Turbidity,24,NTU,2,Raw Data,2024,4,Tue,10
229143,YARRA @ CHANDLER HWY,2024-05-08T12:29:00Z,Quality,810,Turbidity,24,NTU,2,Raw Data,2024,5,Wed,12
229143,YARRA @ CHANDLER HWY,2024-05-21T12:19:00Z,Quality,810,Turbidity,26,NTU,2,Raw Data,2024,5,Tue,12
229143,YARRA @ CHANDLER HWY,2024-05-24T12:58:00Z,Quality,810,Turbidity,22,NTU,2,Raw Data,2024,5,Fri,12
229143,YARRA @ CHANDLER HWY,2024-06-05T12:52:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2024,6,Wed,12
229143,YARRA @ CHANDLER HWY,2024-06-19T07:55:00Z,Quality,810,Turbidity,33,NTU,2,Raw Data,2024,6,Wed,7
229143,YARRA @ CHANDLER HWY,2024-07-03T11:10:00Z,Quality,810,Turbidity,27,NTU,2,Raw Data,2024,7,Wed,11
229143,YARRA @ CHANDLER HWY,2024-07-04T12:15:00Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2024,7,Thu,12
229143,YARRA @ CHANDLER HWY,2024-07-17T08:05:00Z,Quality,810,Turbidity,290,NTU,2,Raw Data,2024,7,Wed,8
229143,YARRA @ CHANDLER HWY,2024-07-31T08:10:00Z,Quality,810,Turbidity,54,NTU,2,Raw Data,2024,7,Wed,8
229143,YARRA @ CHANDLER HWY,2024-08-13T12:15:00Z,Quality,810,Turbidity,19,NTU,2,Raw Data,2024,8,Tue,12
229143,YARRA @ CHANDLER HWY,2024-08-19T09:20:00Z,Quality,810,Turbidity,7,NTU,2,Raw Data,2024,8,Mon,9
229143,YARRA @ CHANDLER HWY,2024-08-28T08:25:00Z,Quality,810,Turbidity,55,NTU,2,Raw Data,2024,8,Wed,8
229143,YARRA @ CHANDLER HWY,2024-09-11T10:35:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2024,9,Wed,10
229143,YARRA @ CHANDLER HWY,2024-09-20T13:00:00Z,Quality,810,Turbidity,25,NTU,2,Raw Data,2024,9,Fri,13
229143,YARRA @ CHANDLER HWY,2024-09-25T13:01:00Z,Quality,810,Turbidity,33,NTU,2,Raw Data,2024,9,Wed,13
229143,YARRA @ CHANDLER HWY,2024-10-09T10:40:00Z,Quality,810,Turbidity,32,NTU,2,Raw Data,2024,10,Wed,10
229143,YARRA @ CHANDLER HWY,2024-10-10T08:29:00Z,Quality,810,Turbidity,28,NTU,2,Raw Data,2024,10,Thu,8
229143,YARRA @ CHANDLER HWY,2024-10-23T11:50:00Z,Quality,810,Turbidity,41,NTU,2,Raw Data,2024,10,Wed,11
229143,YARRA @ CHANDLER HWY,2024-11-06T14:00:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2024,11,Wed,14
229143,YARRA @ CHANDLER HWY,2024-11-20T13:30:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2024,11,Wed,13
229143,YARRA @ CHANDLER HWY,2024-11-29T08:25:00Z,Quality,810,Turbidity,60,NTU,2,Raw Data,2024,11,Fri,8
229143,YARRA @ CHANDLER HWY,2024-12-04T11:35:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-04T11:36:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-11T10:30:00Z,Quality,810,Turbidity,28,NTU,2,Raw Data,2024,12,Wed,10
229143,YARRA @ CHANDLER HWY,2024-12-11T10:35:00Z,Quality,810,Turbidity,28,NTU,2,Raw Data,2024,12,Wed,10
229143,YARRA @ CHANDLER HWY,2024-12-18T11:33:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-18T11:35:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2024,12,Wed,11
229143,YARRA @ CHANDLER HWY,2024-12-23T10:25:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2024,12,Mon,10
229143,YARRA @ CHANDLER HWY,2024-12-24T08:50:00Z,Quality,810,Turbidity,15,NTU,2,Raw Data,2024,12,Tue,8
229143,YARRA @ CHANDLER HWY,2025-01-02T10:30:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2025,1,Thu,10
229143,YARRA @ CHANDLER HWY,2025-01-02T10:40:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2025,1,Thu,10
229143,YARRA @ CHANDLER HWY,2025-01-15T11:20:00Z,Quality,810,Turbidity,46,NTU,2,Raw Data,2025,1,Wed,11
229143,YARRA @ CHANDLER HWY,2025-01-15T11:20:01Z,Quality,810,Turbidity,46,NTU,2,Raw Data,2025,1,Wed,11
229143,YARRA @ CHANDLER HWY,2025-01-17T15:00:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2025,1,Fri,15
229143,YARRA @ CHANDLER HWY,2025-01-22T10:20:00Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2025,1,Wed,10
229143,YARRA @ CHANDLER HWY,2025-01-22T10:20:01Z,Quality,810,Turbidity,20,NTU,2,Raw Data,2025,1,Wed,10
229143,YARRA @ CHANDLER HWY,2025-01-29T11:00:00Z,Quality,810,Turbidity,35,NTU,2,Raw Data,2025,1,Wed,11
229143,YARRA @ CHANDLER HWY,2025-01-29T11:00:01Z,Quality,810,Turbidity,35,NTU,2,Raw Data,2025,1,Wed,11
229143,YARRA @ CHANDLER HWY,2025-02-05T10:50:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2025,2,Wed,10
229143,YARRA @ CHANDLER HWY,2025-02-05T10:51:00Z,Quality,810,Turbidity,17,NTU,2,Raw Data,2025,2,Wed,10
229143,YARRA @ CHANDLER HWY,2025-02-12T11:38:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2025,2,Wed,11
229143,YARRA @ CHANDLER HWY,2025-02-12T11:40:00Z,Quality,810,Turbidity,16,NTU,2,Raw Data,2025,2,Wed,11
229143,YARRA @ CHANDLER HWY,2025-02-19T11:43:00Z,Quality,810,Turbidity,37,NTU,2,Raw Data,2025,2,Wed,11
229143,YARRA @ CHANDLER HWY,2025-02-19T11:44:00Z,Quality,810,Turbidity,37,NTU,2,Raw Data,2025,2,Wed,11
229143,YARRA @ CHANDLER HWY,2025-02-19T11:45:00Z,Quality,810,Turbidity,37,NTU,2,Raw Data,2025,2,Wed,11
229143,YARRA @ CHANDLER HWY,2025-02-26T10:45:00Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2025,2,Wed,10
229143,YARRA @ CHANDLER HWY,2025-02-26T10:45:01Z,Quality,810,Turbidity,21,NTU,2,Raw Data,2025,2,Wed,10
229143,YARRA @ CHANDLER HWY,2025-03-05T11:43:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2025,3,Wed,11
229143,YARRA @ CHANDLER HWY,2025-03-05T11:44:00Z,Quality,810,Turbidity,18,NTU,2,Raw Data,2025,3,Wed,11
229143,YARRA @ CHANDLER HWY,2025-03-12T10:34:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2025,3,Wed,10
229143,YARRA @ CHANDLER HWY,2025-03-12T10:35:00Z,Quality,810,Turbidity,14,NTU,2,Raw Data,2025,3,Wed,10
229143,YARRA @ CHANDLER HWY,2025-03-19T10:30:00Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2025,3,Wed,10
229143,YARRA @ CHANDLER HWY,2025-03-19T10:30:01Z,Quality,810,Turbidity,23,NTU,2,Raw Data,2025,3,Wed,10
229143,YARRA @ CHANDLER HWY,2025-03-21T13:05:00Z,Quality,810,Turbidity,49,NTU,2,Raw Data,2025,3,Fri,13
229143,YARRA @ CHANDLER HWY,2025-03-26T10:50:00Z,Quality,810,Turbidity,29,NTU,2,Raw Data,2025,3,Wed,10
229143,YARRA @ CHANDLER HWY,1991-01-08T13:50:00Z,Quality,450,Water Temperature,21,∞C,65,Raw Data,1991,1,Tue,13
229143,YARRA @ CHANDLER HWY,1991-02-12T09:35:00Z,Quality,450,Water Temperature,21.4,∞C,65,Raw Data,1991,2,Tue,9
229143,YARRA @ CHANDLER HWY,1991-03-12T14:00:00Z,Quality,450,Water Temperature,22.2,∞C,65,Raw Data,1991,3,Tue,14
229143,YARRA @ CHANDLER HWY,1991-04-09T11:00:00Z,Quality,450,Water Temperature,16.8,∞C,65,Raw Data,1991,4,Tue,11
229143,YARRA @ CHANDLER HWY,1991-05-07T11:10:00Z,Quality,450,Water Temperature,17.5,∞C,65,Raw Data,1991,5,Tue,11
229143,YARRA @ CHANDLER HWY,1991-06-11T10:25:00Z,Quality,450,Water Temperature,12.2,∞C,65,Raw Data,1991,6,Tue,10
229143,YARRA @ CHANDLER HWY,1991-07-03T12:40:00Z,Quality,450,Water Temperature,11,∞C,65,Raw Data,1991,7,Wed,12
229143,YARRA @ CHANDLER HWY,1991-08-06T12:15:00Z,Quality,450,Water Temperature,10.2,∞C,65,Raw Data,1991,8,Tue,12
229143,YARRA @ CHANDLER HWY,1991-09-05T11:50:00Z,Quality,450,Water Temperature,12,∞C,65,Raw Data,1991,9,Thu,11
229143,YARRA @ CHANDLER HWY,1991-10-08T11:35:00Z,Quality,450,Water Temperature,16,∞C,65,Raw Data,1991,10,Tue,11
229143,YARRA @ CHANDLER HWY,1991-11-12T13:15:00Z,Quality,450,Water Temperature,17,∞C,65,Raw Data,1991,11,Tue,13
229143,YARRA @ CHANDLER HWY,1991-12-19T12:30:00Z,Quality,450,Water Temperature,15,∞C,65,Raw Data,1991,12,Thu,12
229143,YARRA @ CHANDLER HWY,1992-01-15T10:15:00Z,Quality,450,Water Temperature,20.5,∞C,65,Raw Data,1992,1,Wed,10
229143,YARRA @ CHANDLER HWY,1992-02-05T12:50:00Z,Quality,450,Water Temperature,24.8,∞C,65,Raw Data,1992,2,Wed,12
229143,YARRA @ CHANDLER HWY,1992-03-10T09:50:00Z,Quality,450,Water Temperature,22,∞C,65,Raw Data,1992,3,Tue,9
229143,YARRA @ CHANDLER HWY,1992-04-15T11:40:00Z,Quality,450,Water Temperature,18,∞C,65,Raw Data,1992,4,Wed,11
229143,YARRA @ CHANDLER HWY,1992-05-19T09:30:00Z,Quality,450,Water Temperature,12,∞C,65,Raw Data,1992,5,Tue,9
229143,YARRA @ CHANDLER HWY,1992-06-10T11:00:00Z,Quality,450,Water Temperature,9,∞C,65,Raw Data,1992,6,Wed,11
229143,YARRA @ CHANDLER HWY,1992-07-14T11:40:00Z,Quality,450,Water Temperature,9,∞C,65,Raw Data,1992,7,Tue,11
229143,YARRA @ CHANDLER HWY,1992-08-11T10:00:00Z,Quality,450,Water Temperature,9,∞C,65,Raw Data,1992,8,Tue,10
229143,YARRA @ CHANDLER HWY,1992-09-04T09:15:00Z,Quality,450,Water Temperature,10,∞C,65,Raw Data,1992,9,Fri,9
229143,YARRA @ CHANDLER HWY,1992-10-14T11:00:00Z,Quality,450,Water Temperature,16,∞C,65,Raw Data,1992,10,Wed,11
